bin,TP,FN,FP,TN,precision,recall,FPR,bin_mean,bin_min,bin_max,bin_size,experiment,k,l,s,confidence_level,masking,classifier
1,3050763,110282576,57703546,8963124,0.050214759252714083,0.026918495712898744,0.8655531467223426,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,20,20,5,0.1,unmasked,k=20 conf=0.1
2,5544748,61121922,57703546,8963124,0.0876663645662917,0.0831712158414392,0.8655531467223426,0.01330993,0.0101878,0.0177122,10,variable_conf,20,20,5,0.1,unmasked,k=20 conf=0.1
3,10025208,43308128,57703546,8963124,0.14801996800354544,0.187972640601368,0.8655531467223426,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,20,20,5,0.1,unmasked,k=20 conf=0.1
4,15361713,37971623,57703546,8963124,0.2102464729509821,0.2880321043483948,0.8655531467223426,0.037567175,0.030677,0.0494626,8,variable_conf,20,20,5,0.1,unmasked,k=20 conf=0.1
5,27866780,25466556,57703546,8963124,0.3256593880453371,0.5225020988748951,0.8655531467223426,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,20,20,5,0.1,unmasked,k=20 conf=0.1
6,41918238,31415099,57703546,8963124,0.4207738138879344,0.5716123077830211,0.8655531467223426,0.12374136363636362,0.109331,0.145727,11,variable_conf,20,20,5,0.1,unmasked,k=20 conf=0.1
7,28149657,11850345,57703546,8963124,0.32788126728364464,0.7037413898129306,0.8655531467223426,0.17552316666666667,0.156619,0.197292,6,variable_conf,20,20,5,0.1,unmasked,k=20 conf=0.1
8,62762628,10570709,57703546,8963124,0.5209979359019072,0.8558539753891194,0.8655531467223426,0.22937800000000003,0.210897,0.243761,11,variable_conf,20,20,5,0.1,unmasked,k=20 conf=0.1
9,116540917,23459090,57703546,8963124,0.6688356978092326,0.8324350798068174,0.8655531467223426,0.7286633333333332,0.263022,1.0,21,variable_conf,20,20,5,0.1,unmasked,k=20 conf=0.1
0,66666214,456,66655079,11591,0.5000417600210343,0.999993160000342,0.9998261350086932,0.0,0.0,0.0,10,variable_conf,23,23,5,0.1,unmasked,k=23 conf=0.1
1,112831629,501710,66655079,11591,0.6286350129058025,0.9955731472801662,0.9998261350086932,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,23,23,5,0.1,unmasked,k=23 conf=0.1
2,66118552,548118,66655079,11591,0.4979795423384934,0.9917782304110884,0.9998261350086932,0.01330993,0.0101878,0.0177122,10,variable_conf,23,23,5,0.1,unmasked,k=23 conf=0.1
3,52916896,416440,66655079,11591,0.44255266336447147,0.9921917503904124,0.9998261350086932,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,23,23,5,0.1,unmasked,k=23 conf=0.1
4,52368946,964390,66655079,11591,0.43998634729417024,0.9819176884041156,0.9998261350086932,0.037567175,0.030677,0.0494626,8,variable_conf,23,23,5,0.1,unmasked,k=23 conf=0.1
5,52649158,684178,66655079,11591,0.4413016613986643,0.9871716631414168,0.9998261350086932,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,23,23,5,0.1,unmasked,k=23 conf=0.1
6,72455819,877518,66655079,11591,0.5208493370519397,0.9880338460528532,0.9998261350086932,0.12374136363636362,0.109331,0.145727,11,variable_conf,23,23,5,0.1,unmasked,k=23 conf=0.1
7,39815331,184671,66655079,11591,0.3739567735298474,0.9953832252308388,0.9998261350086932,0.17552316666666667,0.156619,0.197292,6,variable_conf,23,23,5,0.1,unmasked,k=23 conf=0.1
8,73080494,252843,66655079,11591,0.5229913359284682,0.9965521410814838,0.9998261350086932,0.22937800000000003,0.210897,0.243761,11,variable_conf,23,23,5,0.1,unmasked,k=23 conf=0.1
9,139871555,128452,66655079,11591,0.6772567406487628,0.9990824857601616,0.9998261350086932,0.7286633333333332,0.263022,1.0,21,variable_conf,23,23,5,0.1,unmasked,k=23 conf=0.1
0,66666209,461,21621455,45045215,0.7551021963838572,0.9999930850003458,0.32432180878390954,0.0,0.0,0.0,10,variable_conf,26,26,6,0.1,unmasked,k=26 conf=0.1
1,95328247,18005092,21621455,45045215,0.8151217606351832,0.8411315491198932,0.32432180878390954,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,26,26,6,0.1,unmasked,k=26 conf=0.1
2,57438861,9227809,21621455,45045215,0.7265194968358083,0.8615828719208564,0.32432180878390954,0.01330993,0.0101878,0.0177122,10,variable_conf,26,26,6,0.1,unmasked,k=26 conf=0.1
3,47627762,5705574,21621455,45045215,0.6877732928012745,0.8930204928489753,0.32432180878390954,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,26,26,6,0.1,unmasked,k=26 conf=0.1
4,47356947,5976389,21621455,45045215,0.6865474645237505,0.8879427118528644,0.32432180878390954,0.037567175,0.030677,0.0494626,8,variable_conf,26,26,6,0.1,unmasked,k=26 conf=0.1
5,35350119,17983217,21621455,45045215,0.6204869642534363,0.6628146981092651,0.32432180878390954,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,26,26,6,0.1,unmasked,k=26 conf=0.1
6,42538095,30795242,21621455,45045215,0.6630048839182943,0.5800649028149367,0.32432180878390954,0.12374136363636362,0.109331,0.145727,11,variable_conf,26,26,6,0.1,unmasked,k=26 conf=0.1
7,17669218,22330784,21621455,45045215,0.44970515012557816,0.4417304279134786,0.32432180878390954,0.17552316666666667,0.156619,0.197292,6,variable_conf,26,26,6,0.1,unmasked,k=26 conf=0.1
8,21761324,51572013,21621455,45045215,0.5016120336597155,0.29674531243546165,0.32432180878390954,0.22937800000000003,0.210897,0.243761,11,variable_conf,26,26,6,0.1,unmasked,k=26 conf=0.1
9,49901206,90098801,21621455,45045215,0.69769783873114,0.3564371678924273,0.32432180878390954,0.7286633333333332,0.263022,1.0,21,variable_conf,26,26,6,0.1,unmasked,k=26 conf=0.1
0,66666383,287,903815,65762855,0.986624058730744,0.9999956950002152,0.013557224322138784,0.0,0.0,0.0,10,variable_conf,29,29,6,0.1,unmasked,k=29 conf=0.1
1,104717429,8615910,903815,65762855,0.99144286730802,0.9239772685070188,0.013557224322138784,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,29,29,6,0.1,unmasked,k=29 conf=0.1
2,61623268,5043402,903815,65762855,0.9855452236593222,0.9243489737825512,0.013557224322138784,0.01330993,0.0101878,0.0177122,10,variable_conf,29,29,6,0.1,unmasked,k=29 conf=0.1
3,45093057,8240279,903815,65762855,0.98035051166088,0.8454947764752612,0.013557224322138784,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,29,29,6,0.1,unmasked,k=29 conf=0.1
4,44735719,8597617,903815,65762855,0.9801966645846998,0.8387946893102656,0.013557224322138784,0.037567175,0.030677,0.0494626,8,variable_conf,29,29,6,0.1,unmasked,k=29 conf=0.1
5,27062184,26271152,903815,65762855,0.9676816479897608,0.5074159246292038,0.013557224322138784,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,29,29,6,0.1,unmasked,k=29 conf=0.1
6,25457758,47875579,903815,65762855,0.9657146787105609,0.3471512280969841,0.013557224322138784,0.12374136363636362,0.109331,0.145727,11,variable_conf,29,29,6,0.1,unmasked,k=29 conf=0.1
7,6550925,33449077,903815,65762855,0.8787596884666669,0.16377311681134415,0.013557224322138784,0.17552316666666667,0.156619,0.197292,6,variable_conf,29,29,6,0.1,unmasked,k=29 conf=0.1
8,4938478,68394859,903815,65762855,0.8452978993008395,0.0673428784510379,0.013557224322138784,0.22937800000000003,0.210897,0.243761,11,variable_conf,29,29,6,0.1,unmasked,k=29 conf=0.1
9,3364571,136635436,903815,65762855,0.7882536865222592,0.02403264879836756,0.013557224322138784,0.7286633333333332,0.263022,1.0,21,variable_conf,29,29,6,0.1,unmasked,k=29 conf=0.1
0,66666423,247,115544,66551126,0.99826983233363,0.9999962950001852,0.0017331599133420044,0.0,0.0,0.0,10,variable_conf,32,32,6,0.1,unmasked,k=32 conf=0.1
1,104000068,9333271,115544,66551126,0.9988902336760024,0.9176476129411488,0.0017331599133420044,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,32,32,6,0.1,unmasked,k=32 conf=0.1
2,60795138,5871532,115544,66551126,0.9981030585078656,0.9119270244036488,0.0017331599133420044,0.01330993,0.0101878,0.0177122,10,variable_conf,32,32,6,0.1,unmasked,k=32 conf=0.1
3,44850091,8483245,115544,66551126,0.9974303932325208,0.8409391642030418,0.0017331599133420044,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,32,32,6,0.1,unmasked,k=32 conf=0.1
4,44133978,9199358,115544,66551126,0.9973888079514168,0.8275120461243977,0.0017331599133420044,0.037567175,0.030677,0.0494626,8,variable_conf,32,32,6,0.1,unmasked,k=32 conf=0.1
5,24803409,28529927,115544,66551126,0.9953632080770006,0.4650638954968052,0.0017331599133420044,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,32,32,6,0.1,unmasked,k=32 conf=0.1
6,21861491,51471846,115544,66551126,0.9947425118993533,0.29811122600352963,0.0017331599133420044,0.12374136363636362,0.109331,0.145727,11,variable_conf,32,32,6,0.1,unmasked,k=32 conf=0.1
7,5360201,34639801,115544,66551126,0.9788989443445596,0.1340050182997491,0.0017331599133420044,0.17552316666666667,0.156619,0.197292,6,variable_conf,32,32,6,0.1,unmasked,k=32 conf=0.1
8,3920766,69412571,115544,66551126,0.9713738538417516,0.0534649882358415,0.0017331599133420044,0.22937800000000003,0.210897,0.243761,11,variable_conf,32,32,6,0.1,unmasked,k=32 conf=0.1
9,2207831,137792176,115544,66551126,0.9502688976166138,0.0157702206400604,0.0017331599133420044,0.7286633333333332,0.263022,1.0,21,variable_conf,32,32,6,0.1,unmasked,k=32 conf=0.1
0,66666358,312,130782,66535888,0.9980421018025624,0.999995320000234,0.001961729901913505,0.0,0.0,0.0,10,variable_conf,35,31,7,0.1,unmasked,k=35 conf=0.1
1,104669238,8664101,130782,66535888,0.9987520803908244,0.9235520538223974,0.001961729901913505,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,35,31,7,0.1,unmasked,k=35 conf=0.1
2,61429011,5237659,130782,66535888,0.9978755289186888,0.9214351189282439,0.001961729901913505,0.01330993,0.0101878,0.0177122,10,variable_conf,35,31,7,0.1,unmasked,k=35 conf=0.1
3,44801549,8531787,130782,66535888,0.9970893564369052,0.8400290017485499,0.001961729901913505,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,35,31,7,0.1,unmasked,k=35 conf=0.1
4,43832261,9501075,130782,66535888,0.9970251831748772,0.8218548526572573,0.001961729901913505,0.037567175,0.030677,0.0494626,8,variable_conf,35,31,7,0.1,unmasked,k=35 conf=0.1
5,24349220,28984116,130782,66535888,0.9946575984756864,0.4565478521726074,0.001961729901913505,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,35,31,7,0.1,unmasked,k=35 conf=0.1
6,21416686,51916651,130782,66535888,0.9939305165692786,0.292045703579533,0.001961729901913505,0.12374136363636362,0.109331,0.145727,11,variable_conf,35,31,7,0.1,unmasked,k=35 conf=0.1
7,5396923,34603079,130782,66535888,0.9763406332284374,0.1349230682538466,0.001961729901913505,0.17552316666666667,0.156619,0.197292,6,variable_conf,35,31,7,0.1,unmasked,k=35 conf=0.1
8,3964513,69368824,130782,66535888,0.9680653042088544,0.05406153820601401,0.001961729901913505,0.22937800000000003,0.210897,0.243761,11,variable_conf,35,31,7,0.1,unmasked,k=35 conf=0.1
9,2252295,137747712,130782,66535888,0.945120531145238,0.016087820624180398,0.001961729901913505,0.7286633333333332,0.263022,1.0,21,variable_conf,35,31,7,0.1,unmasked,k=35 conf=0.1
0,27093126,39573544,24531664,42135006,0.524808449584008,0.4063968696801565,0.36797494160125294,0.0,0.0,0.0,10,variable_conf,20,20,5,0.2,unmasked,k=20 conf=0.2
1,1266926,112066413,24531664,42135006,0.049108342742762295,0.011178758264591498,0.36797494160125294,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,20,20,5,0.2,unmasked,k=20 conf=0.2
2,1947770,64718900,24531664,42135006,0.07355784115325123,0.029216548539172577,0.36797494160125294,0.01330993,0.0101878,0.0177122,10,variable_conf,20,20,5,0.2,unmasked,k=20 conf=0.2
3,3265657,50067679,24531664,42135006,0.11748099753929525,0.061231065688446724,0.36797494160125294,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,20,20,5,0.2,unmasked,k=20 conf=0.2
4,3392544,49940792,24531664,42135006,0.12149114488761865,0.06361019681949016,0.36797494160125294,0.037567175,0.030677,0.0494626,8,variable_conf,20,20,5,0.2,unmasked,k=20 conf=0.2
5,5015619,48317717,24531664,42135006,0.16974890720070607,0.09404285154785742,0.36797494160125294,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,20,20,5,0.2,unmasked,k=20 conf=0.2
6,10149920,63183417,24531664,42135006,0.2926602199022974,0.13840799307960033,0.36797494160125294,0.12374136363636362,0.109331,0.145727,11,variable_conf,20,20,5,0.2,unmasked,k=20 conf=0.2
7,7682526,32317476,24531664,42135006,0.2384826686624745,0.19206314039684294,0.36797494160125294,0.17552316666666667,0.156619,0.197292,6,variable_conf,20,20,5,0.2,unmasked,k=20 conf=0.2
8,27770502,45562835,24531664,42135006,0.5309627520971121,0.3786886447019314,0.36797494160125294,0.22937800000000003,0.210897,0.243761,11,variable_conf,20,20,5,0.2,unmasked,k=20 conf=0.2
9,43065615,96934392,24531664,42135006,0.6370909545042486,0.3076115203337097,0.36797494160125294,0.7286633333333332,0.263022,1.0,21,variable_conf,20,20,5,0.2,unmasked,k=20 conf=0.2
0,66665732,938,66565958,100712,0.5003744379434052,0.9999859300007036,0.998489320075534,0.0,0.0,0.0,10,variable_conf,23,23,5,0.2,unmasked,k=23 conf=0.2
1,108676128,4657211,66565958,100712,0.6201485640840865,0.9589069638193576,0.998489320075534,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,23,23,5,0.2,unmasked,k=23 conf=0.2
2,62647011,4019659,66565958,100712,0.4848353186590736,0.939705118014744,0.998489320075534,0.01330993,0.0101878,0.0177122,10,variable_conf,23,23,5,0.2,unmasked,k=23 conf=0.2
3,49564885,3768451,66565958,100712,0.4268020770330583,0.9293415472829226,0.998489320075534,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,23,23,5,0.2,unmasked,k=23 conf=0.2
4,48297824,5035512,66565958,100712,0.4204791376275596,0.9055841547207922,0.998489320075534,0.037567175,0.030677,0.0494626,8,variable_conf,23,23,5,0.2,unmasked,k=23 conf=0.2
5,48404725,4928611,66565958,100712,0.4210179824712357,0.9075885483705726,0.998489320075534,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,23,23,5,0.2,unmasked,k=23 conf=0.2
6,69074241,4259096,66565958,100712,0.5092460900916255,0.9419214210857472,0.998489320075534,0.12374136363636362,0.109331,0.145727,11,variable_conf,23,23,5,0.2,unmasked,k=23 conf=0.2
7,39092477,907525,66565958,100712,0.3699891731313265,0.9773118761344062,0.998489320075534,0.17552316666666667,0.156619,0.197292,6,variable_conf,23,23,5,0.2,unmasked,k=23 conf=0.2
8,72017912,1315425,66565958,100712,0.5196702329066146,0.982062387260517,0.998489320075534,0.22937800000000003,0.210897,0.243761,11,variable_conf,23,23,5,0.2,unmasked,k=23 conf=0.2
9,139277053,722954,66565958,100712,0.6766178376588166,0.9948360431153408,0.998489320075534,0.7286633333333332,0.263022,1.0,21,variable_conf,23,23,5,0.2,unmasked,k=23 conf=0.2
0,66665833,837,5307604,61359066,0.9262560713892266,0.9999874450006278,0.0796140560192972,0.0,0.0,0.0,10,variable_conf,26,26,6,0.2,unmasked,k=26 conf=0.2
1,94694015,18639324,5307604,61359066,0.9469248192871758,0.8355353846938192,0.0796140560192972,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,26,26,6,0.2,unmasked,k=26 conf=0.2
2,56065176,10601494,5307604,61359066,0.9135185989619502,0.8409775979511201,0.0796140560192972,0.01330993,0.0101878,0.0177122,10,variable_conf,26,26,6,0.2,unmasked,k=26 conf=0.2
3,45013221,8320115,5307604,61359066,0.8945247022480255,0.8439978515501074,0.0796140560192972,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,26,26,6,0.2,unmasked,k=26 conf=0.2
4,43510820,9822516,5307604,61359066,0.8912786697087969,0.8158278342086083,0.0796140560192972,0.037567175,0.030677,0.0494626,8,variable_conf,26,26,6,0.2,unmasked,k=26 conf=0.2
5,22694892,30638444,5307604,61359066,0.8104596104575821,0.4255292037235398,0.0796140560192972,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,26,26,6,0.2,unmasked,k=26 conf=0.2
6,20874943,52458394,5307604,61359066,0.7972846568364796,0.2846582994034487,0.0796140560192972,0.12374136363636362,0.109331,0.145727,11,variable_conf,26,26,6,0.2,unmasked,k=26 conf=0.2
7,6292889,33707113,5307604,61359066,0.5424673761709955,0.15732221713388914,0.0796140560192972,0.17552316666666667,0.156619,0.197292,6,variable_conf,26,26,6,0.2,unmasked,k=26 conf=0.2
8,6401059,66932278,5307604,61359066,0.5466942724374252,0.08728716381745999,0.0796140560192972,0.22937800000000003,0.210897,0.243761,11,variable_conf,26,26,6,0.2,unmasked,k=26 conf=0.2
9,12474286,127525721,5307604,61359066,0.7015163180066911,0.08910203840204094,0.0796140560192972,0.7286633333333332,0.263022,1.0,21,variable_conf,26,26,6,0.2,unmasked,k=26 conf=0.2
0,66666052,618,154107,66512563,0.9976937049790616,0.9999907300004636,0.002311604884419756,0.0,0.0,0.0,10,variable_conf,29,29,6,0.2,unmasked,k=29 conf=0.2
1,104448427,8884912,154107,66512563,0.998526737411543,0.9216037215668728,0.002311604884419756,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,29,29,6,0.2,unmasked,k=29 conf=0.2
2,61118978,5547692,154107,66512563,0.997484915277238,0.9167846241607688,0.002311604884419756,0.01330993,0.0101878,0.0177122,10,variable_conf,29,29,6,0.2,unmasked,k=29 conf=0.2
3,44240327,9093009,154107,66512563,0.9965286864565048,0.8295060897746955,0.002311604884419756,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,29,29,6,0.2,unmasked,k=29 conf=0.2
4,42168556,11164780,154107,66512563,0.9963587593720178,0.7906603854669807,0.002311604884419756,0.037567175,0.030677,0.0494626,8,variable_conf,29,29,6,0.2,unmasked,k=29 conf=0.2
5,19192587,34140749,154107,66512563,0.9920344530181746,0.35986098825695056,0.002311604884419756,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,29,29,6,0.2,unmasked,k=29 conf=0.2
6,14221990,59111347,154107,66512563,0.9892803310940376,0.1939362175759164,0.002311604884419756,0.12374136363636362,0.109331,0.145727,11,variable_conf,29,29,6,0.2,unmasked,k=29 conf=0.2
7,3422183,36577819,154107,66512563,0.956908695883164,0.08555457072227146,0.002311604884419756,0.17552316666666667,0.156619,0.197292,6,variable_conf,29,29,6,0.2,unmasked,k=29 conf=0.2
8,2498586,70834751,154107,66512563,0.9419054523082768,0.034071625569145995,0.002311604884419756,0.22937800000000003,0.210897,0.243761,11,variable_conf,29,29,6,0.2,unmasked,k=29 conf=0.2
9,1377990,138622017,154107,66512563,0.8994143321212691,0.009842785222146455,0.002311604884419756,0.7286633333333332,0.263022,1.0,21,variable_conf,29,29,6,0.2,unmasked,k=29 conf=0.2
0,66666280,390,30654,66636016,0.9995403986636028,0.9999941500002923,0.0004598099770095012,0.0,0.0,0.0,10,variable_conf,32,32,6,0.2,unmasked,k=32 conf=0.2
1,103763054,9570285,30654,66636016,0.9997046641786804,0.9155563130457136,0.0004598099770095012,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,32,32,6,0.2,unmasked,k=32 conf=0.2
2,60282134,6384536,30654,66636016,0.9994917495772206,0.9042319647884016,0.0004598099770095012,0.01330993,0.0101878,0.0177122,10,variable_conf,32,32,6,0.2,unmasked,k=32 conf=0.2
3,43967221,9366115,30654,66636016,0.9993032845336279,0.8243853525307324,0.0004598099770095012,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,32,32,6,0.2,unmasked,k=32 conf=0.2
4,41110440,12222896,30654,66636016,0.9992549055695992,0.7708207114589645,0.0004598099770095012,0.037567175,0.030677,0.0494626,8,variable_conf,32,32,6,0.2,unmasked,k=32 conf=0.2
5,17235574,36097762,30654,66636016,0.9982246267105936,0.3231669963416502,0.0004598099770095012,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,32,32,6,0.2,unmasked,k=32 conf=0.2
6,11816716,61516621,30654,66636016,0.9974125903048524,0.16113702830678495,0.0004598099770095012,0.12374136363636362,0.109331,0.145727,11,variable_conf,32,32,6,0.2,unmasked,k=32 conf=0.2
7,2843724,37156278,30654,66636016,0.9893354318743046,0.07109309644534517,0.0004598099770095012,0.17552316666666667,0.156619,0.197292,6,variable_conf,32,32,6,0.2,unmasked,k=32 conf=0.2
8,2165928,71167409,30654,66636016,0.9860446821470812,0.0295353803414128,0.0004598099770095012,0.22937800000000003,0.210897,0.243761,11,variable_conf,32,32,6,0.2,unmasked,k=32 conf=0.2
9,1154814,138845193,30654,66636016,0.9741418578991587,0.008248671016137878,0.0004598099770095012,0.7286633333333332,0.263022,1.0,21,variable_conf,32,32,6,0.2,unmasked,k=32 conf=0.2
0,66665903,767,35252,66631418,0.999471493409672,0.9999884950005752,0.0005287799735610013,0.0,0.0,0.0,10,variable_conf,35,31,7,0.2,unmasked,k=35 conf=0.2
1,104420752,8912587,35252,66631418,0.9996625182024004,0.9213595304026118,0.0005287799735610013,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,35,31,7,0.2,unmasked,k=35 conf=0.2
2,60883547,5783123,35252,66631418,0.9994213280534306,0.913253159337342,0.0005287799735610013,0.01330993,0.0101878,0.0177122,10,variable_conf,35,31,7,0.2,unmasked,k=35 conf=0.2
3,43861394,9471942,35252,66631418,0.9991969318111456,0.8224010963799452,0.0005287799735610013,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,35,31,7,0.2,unmasked,k=35 conf=0.2
4,40625587,12707749,35252,66631418,0.99913302330038,0.7617297181635141,0.0005287799735610013,0.037567175,0.030677,0.0494626,8,variable_conf,35,31,7,0.2,unmasked,k=35 conf=0.2
5,16843861,36489475,35252,66631418,0.997911501629262,0.31582237795888113,0.0005287799735610013,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,35,31,7,0.2,unmasked,k=35 conf=0.2
6,11524720,61808617,35252,66631418,0.996950511644838,0.15715526486950948,0.0005287799735610013,0.12374136363636362,0.109331,0.145727,11,variable_conf,35,31,7,0.2,unmasked,k=35 conf=0.2
7,2837084,37162918,35252,66631418,0.9877270625720668,0.07092709645364517,0.0005287799735610013,0.17552316666666667,0.156619,0.197292,6,variable_conf,35,31,7,0.2,unmasked,k=35 conf=0.2
8,2143716,71189621,35252,66631418,0.9838216990795644,0.029232489447466436,0.0005287799735610013,0.22937800000000003,0.210897,0.243761,11,variable_conf,35,31,7,0.2,unmasked,k=35 conf=0.2
9,1126958,138873049,35252,66631418,0.9696681322652532,0.00804969959751502,0.0005287799735610013,0.7286633333333332,0.263022,1.0,21,variable_conf,35,31,7,0.2,unmasked,k=35 conf=0.2
0,3247773,63418897,2806720,63859950,0.536423611357714,0.048716592564170366,0.042100797894960115,0.0,0.0,0.0,10,variable_conf,20,20,5,0.3,unmasked,k=20 conf=0.3
1,141673,113191666,2806720,63859950,0.048050921298483616,0.00125005581985015,0.042100797894960115,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,20,20,5,0.3,unmasked,k=20 conf=0.3
2,204466,66462204,2806720,63859950,0.06790214885430525,0.0030669898466505075,0.042100797894960115,0.01330993,0.0101878,0.0177122,10,variable_conf,20,20,5,0.3,unmasked,k=20 conf=0.3
3,314250,53019086,2806720,63859950,0.10068984963008296,0.0058921872053906395,0.042100797894960115,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,20,20,5,0.3,unmasked,k=20 conf=0.3
4,336548,52996788,2806720,63859950,0.10706945764726393,0.006310274684486266,0.042100797894960115,0.037567175,0.030677,0.0494626,8,variable_conf,20,20,5,0.3,unmasked,k=20 conf=0.3
5,177418,53155918,2806720,63859950,0.059453684782674265,0.003326587333670633,0.042100797894960115,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,20,20,5,0.3,unmasked,k=20 conf=0.3
6,745983,72587354,2806720,63859950,0.20997617870111854,0.010172494945920707,0.042100797894960115,0.12374136363636362,0.109331,0.145727,11,variable_conf,20,20,5,0.3,unmasked,k=20 conf=0.3
7,473037,39526965,2806720,63859950,0.14422928284016162,0.011825924408703779,0.042100797894960115,0.17552316666666667,0.156619,0.197292,6,variable_conf,20,20,5,0.3,unmasked,k=20 conf=0.3
8,3711477,69621860,2806720,63859950,0.5694023976262147,0.050611047469447626,0.042100797894960115,0.22937800000000003,0.210897,0.243761,11,variable_conf,20,20,5,0.3,unmasked,k=20 conf=0.3
9,3599371,136400636,2806720,63859950,0.561866979410689,0.025709791571653283,0.042100797894960115,0.7286633333333332,0.263022,1.0,21,variable_conf,20,20,5,0.3,unmasked,k=20 conf=0.3
0,66665159,1511,64008297,2658373,0.5101660355566014,0.9999773350011332,0.9601244069937797,0.0,0.0,0.0,10,variable_conf,23,23,5,0.3,unmasked,k=23 conf=0.3
1,96733158,16600181,64008297,2658373,0.6017934701412277,0.8535278220294913,0.9601244069937797,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,23,23,5,0.3,unmasked,k=23 conf=0.3
2,52075914,14590756,64008297,2658373,0.4486046254817548,0.7811386709430664,0.9601244069937797,0.01330993,0.0101878,0.0177122,10,variable_conf,23,23,5,0.3,unmasked,k=23 conf=0.3
3,39889055,13444281,64008297,2658373,0.3839275422534349,0.7479197438540128,0.9601244069937797,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,23,23,5,0.3,unmasked,k=23 conf=0.3
4,36833965,16499371,64008297,2658373,0.365263177059634,0.6906368092181595,0.9601244069937797,0.037567175,0.030677,0.0494626,8,variable_conf,23,23,5,0.3,unmasked,k=23 conf=0.3
5,38950416,14382920,64008297,2658373,0.3783110225940761,0.7303202634839868,0.9601244069937797,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,23,23,5,0.3,unmasked,k=23 conf=0.3
6,60400635,12932702,64008297,2658373,0.4855007918563275,0.8236449815450236,0.9601244069937797,0.12374136363636362,0.109331,0.145727,11,variable_conf,23,23,5,0.3,unmasked,k=23 conf=0.3
7,36238398,3761604,64008297,2658373,0.3614921968250425,0.9059599047020048,0.9601244069937797,0.17552316666666667,0.156619,0.197292,6,variable_conf,23,23,5,0.3,unmasked,k=23 conf=0.3
8,65157923,8175414,64008297,2658373,0.5044501805503018,0.8885170873923275,0.9601244069937797,0.22937800000000003,0.210897,0.243761,11,variable_conf,23,23,5,0.3,unmasked,k=23 conf=0.3
9,132633736,7366271,64008297,2658373,0.6744933114071293,0.9473837812022396,0.9601244069937797,0.7286633333333332,0.263022,1.0,21,variable_conf,23,23,5,0.3,unmasked,k=23 conf=0.3
0,66665618,1052,1358343,65308327,0.9800314039342696,0.999984220000789,0.0203751439812428,0.0,0.0,0.0,10,variable_conf,26,26,6,0.3,unmasked,k=26 conf=0.3
1,94327856,19005483,1358343,65308327,0.9858041910516271,0.8323045701494773,0.0203751439812428,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,26,26,6,0.3,unmasked,k=26 conf=0.3
2,55232623,11434047,1358343,65308327,0.9759971759450086,0.8284893035755349,0.0203751439812428,0.01330993,0.0101878,0.0177122,10,variable_conf,26,26,6,0.3,unmasked,k=26 conf=0.3
