Pair,bin,cl,variable,est,Kraken,k,D,error,confidence
Small,15-May,25,ucseq_Drosophila_sim_WXD1_downSmpld.2,0.003664716,TRUE,29,0.001933919,0.894968714,0
Small,15-May,20,ucseq_Drosophila_sim_WXD1_downSmpld.2,0.00314975,TRUE,29,0.001933919,0.628687654,0
Small,15-May,15,ucseq_Drosophila_sim_WXD1_downSmpld.2,0.002799712,TRUE,29,0.001933919,0.447688347,0
Small,15-May,10,ucseq_Drosophila_sim_WXD1_downSmpld.2,0.002510715,TRUE,29,0.001933919,0.298252409,0
Small,15-May,5,ucseq_Drosophila_sim_WXD1_downSmpld.2,0.002346686,TRUE,29,0.001933919,0.213435516,0
Small,15-May,2,ucseq_Drosophila_sim_WXD1_downSmpld.2,0.002296377,TRUE,29,0.001933919,0.1874215,0
Small,15-May,1,ucseq_Drosophila_sim_WXD1_downSmpld.2,0.002303031,TRUE,29,0.001933919,0.190862182,0
Small,15-May,0,ucseq_Drosophila_sim_WXD1_downSmpld.2,0.002286099,TRUE,29,0.001933919,0.182106903,0
Small,15-25,25,ucseq_Drosophila_sim_WXD1_downSmpld.2,0.006207252,TRUE,29,0.001933919,2.209675276,0
Small,15-25,20,ucseq_Drosophila_sim_WXD1_downSmpld.2,0.004908755,TRUE,29,0.001933919,1.538242295,0
Small,15-25,15,ucseq_Drosophila_sim_WXD1_downSmpld.2,0.003880606,TRUE,29,0.001933919,1.006602138,0
Small,15-25,10,ucseq_Drosophila_sim_WXD1_downSmpld.2,0.003014294,TRUE,29,0.001933919,0.558645424,0
Small,15-25,5,ucseq_Drosophila_sim_WXD1_downSmpld.2,0.002491685,TRUE,29,0.001933919,0.288412286,0
Small,15-25,2,ucseq_Drosophila_sim_WXD1_downSmpld.2,0.002331627,TRUE,29,0.001933919,0.205648737,0
Small,15-25,1,ucseq_Drosophila_sim_WXD1_downSmpld.2,0.002315076,TRUE,29,0.001933919,0.197090468,0
Small,15-25,0,ucseq_Drosophila_sim_WXD1_downSmpld.2,0.002286099,TRUE,29,0.001933919,0.182106903,0
Small,00-05,60,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.00423228,TRUE,28,0.001933919,1.188447396,0
Small,00-05,50,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.00320668,TRUE,28,0.001933919,0.658125289,0
Small,00-05,40,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002623295,TRUE,28,0.001933919,0.356465809,0
Small,00-05,30,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002341642,TRUE,28,0.001933919,0.210827341,0
Small,00-05,25,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002343551,TRUE,28,0.001933919,0.211814456,0
Small,00-05,20,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002279551,TRUE,28,0.001933919,0.178721032,0
Small,00-05,15,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002184562,TRUE,28,0.001933919,0.12960367,0
Small,00-05,10,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002151777,TRUE,28,0.001933919,0.112651047,0
Small,00-05,5,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002149181,TRUE,28,0.001933919,0.111308695,0
Small,00-05,2,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002188771,TRUE,28,0.001933919,0.13178008,0
Small,00-05,1,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002192345,TRUE,28,0.001933919,0.133628141,0
Small,00-05,0,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002190159,TRUE,28,0.001933919,0.132497793,0
Small,00-00,25,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002141324,TRUE,28,0.001933919,0.10724596,0
Small,00-00,20,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002152577,TRUE,28,0.001933919,0.113064715,0
Small,00-00,15,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002116277,TRUE,28,0.001933919,0.094294539,0
Small,00-00,10,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002115757,TRUE,28,0.001933919,0.094025655,0
Small,00-00,5,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002138922,TRUE,28,0.001933919,0.106003923,0
Small,00-00,2,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002185518,TRUE,28,0.001933919,0.130098003,0
Small,00-00,1,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002189976,TRUE,28,0.001933919,0.132403167,0
Small,00-00,0,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002190159,TRUE,28,0.001933919,0.132497793,0
Small,15-May,25,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.003558243,TRUE,28,0.001933919,0.83991315,0
Small,15-May,20,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.003088734,TRUE,28,0.001933919,0.597137212,0
Small,15-May,15,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002675142,TRUE,28,0.001933919,0.383275101,0
Small,15-May,10,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002370233,TRUE,28,0.001933919,0.225611311,0
Small,15-May,5,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002210364,TRUE,28,0.001933919,0.14294549,0
Small,15-May,2,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002201346,TRUE,28,0.001933919,0.13828242,0
Small,15-May,1,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002197231,TRUE,28,0.001933919,0.136154617,0
Small,15-May,0,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002190159,TRUE,28,0.001933919,0.132497793,0
Small,15-25,25,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.006138258,TRUE,28,0.001933919,2.173999532,0
Small,15-25,20,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.00485824,TRUE,28,0.001933919,1.512121759,0
Small,15-25,15,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.003759029,TRUE,28,0.001933919,0.943736527,0
Small,15-25,10,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002898771,TRUE,28,0.001933919,0.498910244,0
Small,15-25,5,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002361583,TRUE,28,0.001933919,0.221138528,0
Small,15-25,2,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002236787,TRUE,28,0.001933919,0.156608421,0
Small,15-25,1,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002210721,TRUE,28,0.001933919,0.14313009,0
Small,15-25,0,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002190159,TRUE,28,0.001933919,0.132497793,0
Large,00-05,60,Drosophila_yakuba_downSmpld,0.081262185,FALSE,None,0.062705933,0.29592498,0.05
Large,00-05,50,Drosophila_yakuba_downSmpld,0.075416745,FALSE,None,0.062705933,0.202705093,0.05
Large,00-05,40,Drosophila_yakuba_downSmpld,0.071349759,FALSE,None,0.062705933,0.13784702,0.05
Large,00-05,30,Drosophila_yakuba_downSmpld,0.067923115,FALSE,None,0.062705933,0.083200771,0.05
Large,00-05,25,Drosophila_yakuba_downSmpld,0.066569567,FALSE,None,0.062705933,0.061615127,0.05
Large,00-05,20,Drosophila_yakuba_downSmpld,0.06525322,FALSE,None,0.062705933,0.040622743,0.05
Large,00-05,15,Drosophila_yakuba_downSmpld,0.064228282,FALSE,None,0.062705933,0.024277591,0.05
Large,00-05,10,Drosophila_yakuba_downSmpld,0.063398952,FALSE,None,0.062705933,0.011051889,0.05
Large,00-05,5,Drosophila_yakuba_downSmpld,0.062898372,FALSE,None,0.062705933,0.003068912,0.05
Large,00-05,2,Drosophila_yakuba_downSmpld,0.062729103,FALSE,None,0.062705933,0.000369503,0.05
Large,00-05,1,Drosophila_yakuba_downSmpld,0.062707626,FALSE,None,0.062705933,2.70E-05,0.05
Large,00-05,0,Drosophila_yakuba_downSmpld,0.062705933,FALSE,None,0.062705933,0,0.05
Large,00-00,25,Drosophila_yakuba_downSmpld,0.067561523,FALSE,None,0.062705933,0.0774343,0.05
Large,00-00,20,Drosophila_yakuba_downSmpld,0.066080908,FALSE,None,0.062705933,0.05382226,0.05
Large,00-00,15,Drosophila_yakuba_downSmpld,0.06479919,FALSE,None,0.062705933,0.03338212,0.05
Large,00-00,10,Drosophila_yakuba_downSmpld,0.063663781,FALSE,None,0.062705933,0.015275237,0.05
Large,00-00,5,Drosophila_yakuba_downSmpld,0.062969723,FALSE,None,0.062705933,0.004206779,0.05
Large,00-00,2,Drosophila_yakuba_downSmpld,0.062739375,FALSE,None,0.062705933,0.000533315,0.05
Large,00-00,1,Drosophila_yakuba_downSmpld,0.062712965,FALSE,None,0.062705933,0.000112142,0.05
Large,00-00,0,Drosophila_yakuba_downSmpld,0.062705933,FALSE,None,0.062705933,0,0.05
Large,15-May,25,Drosophila_yakuba_downSmpld,0.067536842,FALSE,None,0.062705933,0.0770407,0.05
Large,15-May,20,Drosophila_yakuba_downSmpld,0.066047279,FALSE,None,0.062705933,0.053285963,0.05
Large,15-May,15,Drosophila_yakuba_downSmpld,0.064777505,FALSE,None,0.062705933,0.0330363,0.05
Large,15-May,10,Drosophila_yakuba_downSmpld,0.063655175,FALSE,None,0.062705933,0.015137993,0.05
Large,15-May,5,Drosophila_yakuba_downSmpld,0.062973364,FALSE,None,0.062705933,0.004264844,0.05
Large,15-May,2,Drosophila_yakuba_downSmpld,0.062740948,FALSE,None,0.062705933,0.0005584,0.05
Large,15-May,1,Drosophila_yakuba_downSmpld,0.062710665,FALSE,None,0.062705933,7.55E-05,0.05
Large,15-May,0,Drosophila_yakuba_downSmpld,0.062705933,FALSE,None,0.062705933,0,0.05
Large,15-25,25,Drosophila_yakuba_downSmpld,0.067632038,FALSE,None,0.062705933,0.078558834,0.05
Large,15-25,20,Drosophila_yakuba_downSmpld,0.066150061,FALSE,None,0.062705933,0.054925074,0.05
Large,15-25,15,Drosophila_yakuba_downSmpld,0.064843348,FALSE,None,0.062705933,0.034086328,0.05
Large,15-25,10,Drosophila_yakuba_downSmpld,0.063709782,FALSE,None,0.062705933,0.016008836,0.05
Large,15-25,5,Drosophila_yakuba_downSmpld,0.062985172,FALSE,None,0.062705933,0.004453151,0.05
Large,15-25,2,Drosophila_yakuba_downSmpld,0.062745161,FALSE,None,0.062705933,0.000625587,0.05
Large,15-25,1,Drosophila_yakuba_downSmpld,0.0627133,FALSE,None,0.062705933,0.000117485,0.05
Large,15-25,0,Drosophila_yakuba_downSmpld,0.062705933,FALSE,None,0.062705933,0,0.05
Large,00-05,60,ucseq_Drosophila_yakuba_downSmpld,0.065460438,TRUE,35,0.062705933,0.043927338,0.05
Large,00-05,50,ucseq_Drosophila_yakuba_downSmpld,0.064068773,TRUE,35,0.062705933,0.021733826,0.05
Large,00-05,40,ucseq_Drosophila_yakuba_downSmpld,0.06359295,TRUE,35,0.062705933,0.014145659,0.05
Large,00-05,30,ucseq_Drosophila_yakuba_downSmpld,0.063144183,TRUE,35,0.062705933,0.006988965,0.05
Large,00-05,25,ucseq_Drosophila_yakuba_downSmpld,0.063108612,TRUE,35,0.062705933,0.006421706,0.05
Large,00-05,20,ucseq_Drosophila_yakuba_downSmpld,0.062982429,TRUE,35,0.062705933,0.004409402,0.05
Large,00-05,15,ucseq_Drosophila_yakuba_downSmpld,0.062950623,TRUE,35,0.062705933,0.003902184,0.05
Large,00-05,10,ucseq_Drosophila_yakuba_downSmpld,0.06285046,TRUE,35,0.062705933,0.002304834,0.05
Large,00-05,5,ucseq_Drosophila_yakuba_downSmpld,0.062827663,TRUE,35,0.062705933,0.001941285,0.05
Large,00-05,2,ucseq_Drosophila_yakuba_downSmpld,0.062811349,TRUE,35,0.062705933,0.001681118,0.05
Large,00-05,1,ucseq_Drosophila_yakuba_downSmpld,0.062815483,TRUE,35,0.062705933,0.001747045,0.05
Large,00-05,0,ucseq_Drosophila_yakuba_downSmpld,0.062822677,TRUE,35,0.062705933,0.001861773,0.05
Large,00-00,25,ucseq_Drosophila_yakuba_downSmpld,0.062871264,TRUE,35,0.062705933,0.002636612,0.05
Large,00-00,20,ucseq_Drosophila_yakuba_downSmpld,0.062833465,TRUE,35,0.062705933,0.002033803,0.05
Large,00-00,15,ucseq_Drosophila_yakuba_downSmpld,0.062875056,TRUE,35,0.062705933,0.002697086,0.05
Large,00-00,10,ucseq_Drosophila_yakuba_downSmpld,0.062812293,TRUE,35,0.062705933,0.001696175,0.05
Large,00-00,5,ucseq_Drosophila_yakuba_downSmpld,0.062817549,TRUE,35,0.062705933,0.001779996,0.05
Large,00-00,2,ucseq_Drosophila_yakuba_downSmpld,0.062807585,TRUE,35,0.062705933,0.001621095,0.05
Large,00-00,1,ucseq_Drosophila_yakuba_downSmpld,0.062815028,TRUE,35,0.062705933,0.001739789,0.05
Large,00-00,0,ucseq_Drosophila_yakuba_downSmpld,0.062822677,TRUE,35,0.062705933,0.001861773,0.05
Large,15-May,25,ucseq_Drosophila_yakuba_downSmpld,0.065322369,TRUE,35,0.062705933,0.041725498,0.05
Large,15-May,20,ucseq_Drosophila_yakuba_downSmpld,0.064471086,TRUE,35,0.062705933,0.028149702,0.05
Large,15-May,15,ucseq_Drosophila_yakuba_downSmpld,0.063849369,TRUE,35,0.062705933,0.018234891,0.05
Large,15-May,10,ucseq_Drosophila_yakuba_downSmpld,0.06327044,TRUE,35,0.062705933,0.009002448,0.05
Large,15-May,5,ucseq_Drosophila_yakuba_downSmpld,0.062950846,TRUE,35,0.062705933,0.003905738,0.05
Large,15-May,2,ucseq_Drosophila_yakuba_downSmpld,0.062837238,TRUE,35,0.062705933,0.002093979,0.05
Large,15-May,1,ucseq_Drosophila_yakuba_downSmpld,0.062825615,TRUE,35,0.062705933,0.001908628,0.05
Large,15-May,0,ucseq_Drosophila_yakuba_downSmpld,0.062822677,TRUE,35,0.062705933,0.001861773,0.05
Large,15-25,25,ucseq_Drosophila_yakuba_downSmpld,0.067217999,TRUE,35,0.062705933,0.071955969,0.05
Large,15-25,20,ucseq_Drosophila_yakuba_downSmpld,0.065863099,TRUE,35,0.062705933,0.050348764,0.05
Large,15-25,15,ucseq_Drosophila_yakuba_downSmpld,0.064709995,TRUE,35,0.062705933,0.03195968,0.05
Large,15-25,10,ucseq_Drosophila_yakuba_downSmpld,0.063704292,TRUE,35,0.062705933,0.015921278,0.05
Large,15-25,5,ucseq_Drosophila_yakuba_downSmpld,0.063065919,TRUE,35,0.062705933,0.005740854,0.05
Large,15-25,2,ucseq_Drosophila_yakuba_downSmpld,0.062864043,TRUE,35,0.062705933,0.002521451,0.05
Large,15-25,1,ucseq_Drosophila_yakuba_downSmpld,0.062833446,TRUE,35,0.062705933,0.002033509,0.05
Large,15-25,0,ucseq_Drosophila_yakuba_downSmpld,0.062822677,TRUE,35,0.062705933,0.001861773,0.05
Large,00-05,60,ucseq_Drosophila_yakuba_downSmpld.1,0.065426999,TRUE,32,0.062705933,0.043394069,0.05
Large,00-05,50,ucseq_Drosophila_yakuba_downSmpld.1,0.064063393,TRUE,32,0.062705933,0.021648026,0.05
Large,00-05,40,ucseq_Drosophila_yakuba_downSmpld.1,0.063592228,TRUE,32,0.062705933,0.014134153,0.05
Large,00-05,30,ucseq_Drosophila_yakuba_downSmpld.1,0.063140635,TRUE,32,0.062705933,0.006932385,0.05
Large,00-05,25,ucseq_Drosophila_yakuba_downSmpld.1,0.06311013,TRUE,32,0.062705933,0.006445921,0.05
Large,00-05,20,ucseq_Drosophila_yakuba_downSmpld.1,0.062992663,TRUE,32,0.062705933,0.004572618,0.05
Large,00-05,15,ucseq_Drosophila_yakuba_downSmpld.1,0.06296078,TRUE,32,0.062705933,0.004064168,0.05
Large,00-05,10,ucseq_Drosophila_yakuba_downSmpld.1,0.062866359,TRUE,32,0.062705933,0.002558382,0.05
Large,00-05,5,ucseq_Drosophila_yakuba_downSmpld.1,0.062842507,TRUE,32,0.062705933,0.00217801,0.05
Large,00-05,2,ucseq_Drosophila_yakuba_downSmpld.1,0.062825081,TRUE,32,0.062705933,0.001900109,0.05
Large,00-05,1,ucseq_Drosophila_yakuba_downSmpld.1,0.062829874,TRUE,32,0.062705933,0.001976536,0.05
Large,00-05,0,ucseq_Drosophila_yakuba_downSmpld.1,0.062837409,TRUE,32,0.062705933,0.002096701,0.05
Large,00-00,25,ucseq_Drosophila_yakuba_downSmpld.1,0.062873628,TRUE,32,0.062705933,0.002674301,0.05
Large,00-00,20,ucseq_Drosophila_yakuba_downSmpld.1,0.06284725,TRUE,32,0.062705933,0.002253654,0.05
Large,00-00,15,ucseq_Drosophila_yakuba_downSmpld.1,0.062886569,TRUE,32,0.062705933,0.002880691,0.05
Large,00-00,10,ucseq_Drosophila_yakuba_downSmpld.1,0.062826919,TRUE,32,0.062705933,0.001929412,0.05
Large,00-00,5,ucseq_Drosophila_yakuba_downSmpld.1,0.062832468,TRUE,32,0.062705933,0.002017907,0.05
Large,00-00,2,ucseq_Drosophila_yakuba_downSmpld.1,0.062821849,TRUE,32,0.062705933,0.001848558,0.05
Large,00-00,1,ucseq_Drosophila_yakuba_downSmpld.1,0.062828874,TRUE,32,0.062705933,0.001960594,0.05
Large,00-00,0,ucseq_Drosophila_yakuba_downSmpld.1,0.062837409,TRUE,32,0.062705933,0.002096701,0.05
Large,15-May,25,ucseq_Drosophila_yakuba_downSmpld.1,0.06525803,TRUE,32,0.062705933,0.040699444,0.05
Large,15-May,20,ucseq_Drosophila_yakuba_downSmpld.1,0.064436333,TRUE,32,0.062705933,0.027595467,0.05
Large,15-May,15,ucseq_Drosophila_yakuba_downSmpld.1,0.063833976,TRUE,32,0.062705933,0.01798942,0.05
Large,15-May,10,ucseq_Drosophila_yakuba_downSmpld.1,0.063272179,TRUE,32,0.062705933,0.009030187,0.05
Large,15-May,5,ucseq_Drosophila_yakuba_downSmpld.1,0.062961671,TRUE,32,0.062705933,0.004078375,0.05
Large,15-May,2,ucseq_Drosophila_yakuba_downSmpld.1,0.062850465,TRUE,32,0.062705933,0.002304913,0.05
Large,15-May,1,ucseq_Drosophila_yakuba_downSmpld.1,0.062839828,TRUE,32,0.062705933,0.002135289,0.05
Large,15-May,0,ucseq_Drosophila_yakuba_downSmpld.1,0.062837409,TRUE,32,0.062705933,0.002096701,0.05
Large,15-25,25,ucseq_Drosophila_yakuba_downSmpld.1,0.06721097,TRUE,32,0.062705933,0.071843867,0.05
Large,15-25,20,ucseq_Drosophila_yakuba_downSmpld.1,0.06587034,TRUE,32,0.062705933,0.05046424,0.05
Large,15-25,15,ucseq_Drosophila_yakuba_downSmpld.1,0.064716248,TRUE,32,0.062705933,0.032059399,0.05
Large,15-25,10,ucseq_Drosophila_yakuba_downSmpld.1,0.063717157,TRUE,32,0.062705933,0.016126446,0.05
Large,15-25,5,ucseq_Drosophila_yakuba_downSmpld.1,0.063079523,TRUE,32,0.062705933,0.005957808,0.05
Large,15-25,2,ucseq_Drosophila_yakuba_downSmpld.1,0.062878393,TRUE,32,0.062705933,0.002750292,0.05
Large,15-25,1,ucseq_Drosophila_yakuba_downSmpld.1,0.062848763,TRUE,32,0.062705933,0.002277778,0.05
Large,15-25,0,ucseq_Drosophila_yakuba_downSmpld.1,0.062837409,TRUE,32,0.062705933,0.002096701,0.05
Large,00-05,60,ucseq_Drosophila_yakuba_downSmpld.3,0.065365771,TRUE,28,0.062705933,0.042417647,0.05
Large,00-05,50,ucseq_Drosophila_yakuba_downSmpld.3,0.064022311,TRUE,28,0.062705933,0.020992878,0.05
Large,00-05,40,ucseq_Drosophila_yakuba_downSmpld.3,0.063563569,TRUE,28,0.062705933,0.013677115,0.05
Large,00-05,30,ucseq_Drosophila_yakuba_downSmpld.3,0.063138116,TRUE,28,0.062705933,0.006892222,0.05
Large,00-05,25,ucseq_Drosophila_yakuba_downSmpld.3,0.063117183,TRUE,28,0.062705933,0.006558397,0.05
Large,00-05,20,ucseq_Drosophila_yakuba_downSmpld.3,0.062993496,TRUE,28,0.062705933,0.004585899,0.05
Large,00-05,15,ucseq_Drosophila_yakuba_downSmpld.3,0.062974767,TRUE,28,0.062705933,0.004287214,0.05
Large,00-05,10,ucseq_Drosophila_yakuba_downSmpld.3,0.062887921,TRUE,28,0.062705933,0.002902247,0.05
Large,00-05,5,ucseq_Drosophila_yakuba_downSmpld.3,0.062856982,TRUE,28,0.062705933,0.002408851,0.05
Large,00-05,2,ucseq_Drosophila_yakuba_downSmpld.3,0.062835414,TRUE,28,0.062705933,0.002064893,0.05
Large,00-05,1,ucseq_Drosophila_yakuba_downSmpld.3,0.062839895,TRUE,28,0.062705933,0.00213635,0.05
Large,00-05,0,ucseq_Drosophila_yakuba_downSmpld.3,0.06284865,TRUE,28,0.062705933,0.002275975,0.05
Large,00-00,25,ucseq_Drosophila_yakuba_downSmpld.3,0.062894857,TRUE,28,0.062705933,0.003012858,0.05
Large,00-00,20,ucseq_Drosophila_yakuba_downSmpld.3,0.062855413,TRUE,28,0.062705933,0.002383827,0.05
Large,00-00,15,ucseq_Drosophila_yakuba_downSmpld.3,0.062904446,TRUE,28,0.062705933,0.003165774,0.05
Large,00-00,10,ucseq_Drosophila_yakuba_downSmpld.3,0.062851744,TRUE,28,0.062705933,0.002325315,0.05
Large,00-00,5,ucseq_Drosophila_yakuba_downSmpld.3,0.062845881,TRUE,28,0.062705933,0.002231808,0.05
Large,00-00,2,ucseq_Drosophila_yakuba_downSmpld.3,0.062833929,TRUE,28,0.062705933,0.002041212,0.05
Large,00-00,1,ucseq_Drosophila_yakuba_downSmpld.3,0.062838014,TRUE,28,0.062705933,0.002106361,0.05
Large,00-00,0,ucseq_Drosophila_yakuba_downSmpld.3,0.06284865,TRUE,28,0.062705933,0.002275975,0.05
Large,15-May,25,ucseq_Drosophila_yakuba_downSmpld.3,0.064953417,TRUE,28,0.062705933,0.035841653,0.05
Large,15-May,20,ucseq_Drosophila_yakuba_downSmpld.3,0.064209008,TRUE,28,0.062705933,0.023970218,0.05
Large,15-May,15,ucseq_Drosophila_yakuba_downSmpld.3,0.06371014,TRUE,28,0.062705933,0.016014551,0.05
Large,15-May,10,ucseq_Drosophila_yakuba_downSmpld.3,0.063211903,TRUE,28,0.062705933,0.008068932,0.05
Large,15-May,5,ucseq_Drosophila_yakuba_downSmpld.3,0.06295482,TRUE,28,0.062705933,0.003969114,0.05
Large,15-May,2,ucseq_Drosophila_yakuba_downSmpld.3,0.062854731,TRUE,28,0.062705933,0.002372949,0.05
Large,15-May,1,ucseq_Drosophila_yakuba_downSmpld.3,0.062847375,TRUE,28,0.062705933,0.002255632,0.05
Large,15-May,0,ucseq_Drosophila_yakuba_downSmpld.3,0.06284865,TRUE,28,0.062705933,0.002275975,0.05
Large,15-25,25,ucseq_Drosophila_yakuba_downSmpld.3,0.067094726,TRUE,28,0.062705933,0.069990069,0.05
Large,15-25,20,ucseq_Drosophila_yakuba_downSmpld.3,0.065772679,TRUE,28,0.062705933,0.048906798,0.05
Large,15-25,15,ucseq_Drosophila_yakuba_downSmpld.3,0.06465882,TRUE,28,0.062705933,0.031143582,0.05
Large,15-25,10,ucseq_Drosophila_yakuba_downSmpld.3,0.063682579,TRUE,28,0.062705933,0.015575017,0.05
Large,15-25,5,ucseq_Drosophila_yakuba_downSmpld.3,0.063087893,TRUE,28,0.062705933,0.006091287,0.05
Large,15-25,2,ucseq_Drosophila_yakuba_downSmpld.3,0.062883243,TRUE,28,0.062705933,0.002827641,0.05
Large,15-25,1,ucseq_Drosophila_yakuba_downSmpld.3,0.062856673,TRUE,28,0.062705933,0.002403921,0.05
Large,15-25,0,ucseq_Drosophila_yakuba_downSmpld.3,0.06284865,TRUE,28,0.062705933,0.002275975,0.05
Medium,00-05,60,Dros_sech_plant_bk,0.040148601,FALSE,None,0.021215276,0.892438307,0.05
Medium,00-05,50,Dros_sech_plant_bk,0.034461883,FALSE,None,0.021215276,0.624390039,0.05
Medium,00-05,40,Dros_sech_plant_bk,0.030047966,FALSE,None,0.021215276,0.416336323,0.05
Medium,00-05,30,Dros_sech_plant_bk,0.026610641,FALSE,None,0.021215276,0.254315098,0.05
Medium,00-05,25,Dros_sech_plant_bk,0.025123941,FALSE,None,0.021215276,0.184238235,0.05
Medium,00-05,20,Dros_sech_plant_bk,0.023850823,FALSE,None,0.021215276,0.12422874,0.05
Medium,00-05,15,Dros_sech_plant_bk,0.022742287,FALSE,None,0.021215276,0.071976957,0.05
Medium,00-05,10,Dros_sech_plant_bk,0.021929425,FALSE,None,0.021215276,0.033662018,0.05
Medium,00-05,5,Dros_sech_plant_bk,0.021416711,FALSE,None,0.021215276,0.009494809,0.05
Medium,00-05,2,Dros_sech_plant_bk,0.021250394,FALSE,None,0.021215276,0.001655317,0.05
Medium,00-05,1,Dros_sech_plant_bk,0.021231781,FALSE,None,0.021215276,0.000777977,0.05
Medium,00-05,0,Dros_sech_plant_bk,0.021215276,FALSE,None,0.021215276,0,0.05
Medium,00-00,25,Dros_sech_plant_bk,0.026150124,FALSE,None,0.021215276,0.232608239,0.05
Medium,00-00,20,Dros_sech_plant_bk,0.024697598,FALSE,None,0.021215276,0.164142196,0.05
Medium,00-00,15,Dros_sech_plant_bk,0.023326223,FALSE,None,0.021215276,0.099501274,0.05
Medium,00-00,10,Dros_sech_plant_bk,0.022201918,FALSE,None,0.021215276,0.046506206,0.05
Medium,00-00,5,Dros_sech_plant_bk,0.021493003,FALSE,None,0.021215276,0.013090897,0.05
Medium,00-00,2,Dros_sech_plant_bk,0.021262098,FALSE,None,0.021215276,0.002206995,0.05
Medium,00-00,1,Dros_sech_plant_bk,0.02123743,FALSE,None,0.021215276,0.001044248,0.05
Medium,00-00,0,Dros_sech_plant_bk,0.021215276,FALSE,None,0.021215276,0,0.05
Medium,15-May,25,Dros_sech_plant_bk,0.026125541,FALSE,None,0.021215276,0.231449499,0.05
Medium,15-May,20,Dros_sech_plant_bk,0.024663535,FALSE,None,0.021215276,0.162536608,0.05
Medium,15-May,15,Dros_sech_plant_bk,0.023303507,FALSE,None,0.021215276,0.098430537,0.05
Medium,15-May,10,Dros_sech_plant_bk,0.022195388,FALSE,None,0.021215276,0.046198409,0.05
Medium,15-May,5,Dros_sech_plant_bk,0.021496787,FALSE,None,0.021215276,0.013269259,0.05
Medium,15-May,2,Dros_sech_plant_bk,0.021262982,FALSE,None,0.021215276,0.002248663,0.05
Medium,15-May,1,Dros_sech_plant_bk,0.021235296,FALSE,None,0.021215276,0.00094366,0.05
Medium,15-May,0,Dros_sech_plant_bk,0.021215276,FALSE,None,0.021215276,0,0.05
Medium,15-25,25,Dros_sech_plant_bk,0.026218949,FALSE,None,0.021215276,0.235852364,0.05
Medium,15-25,20,Dros_sech_plant_bk,0.024766792,FALSE,None,0.021215276,0.167403714,0.05
Medium,15-25,15,Dros_sech_plant_bk,0.023370553,FALSE,None,0.021215276,0.101590807,0.05
Medium,15-25,10,Dros_sech_plant_bk,0.022248209,FALSE,None,0.021215276,0.048688172,0.05
Medium,15-25,5,Dros_sech_plant_bk,0.021508601,FALSE,None,0.021215276,0.013826122,0.05
Medium,15-25,2,Dros_sech_plant_bk,0.021267072,FALSE,None,0.021215276,0.002441448,0.05
Medium,15-25,1,Dros_sech_plant_bk,0.021237485,FALSE,None,0.021215276,0.00104684,0.05
Medium,15-25,0,Dros_sech_plant_bk,0.021215276,FALSE,None,0.021215276,0,0.05
Medium,00-05,60,ucseq_Dros_sech_plant,0.023143416,TRUE,35,0.021215276,0.090884533,0.05
Medium,00-05,50,ucseq_Dros_sech_plant,0.022183245,TRUE,35,0.021215276,0.04562604,0.05
Medium,00-05,40,ucseq_Dros_sech_plant,0.021621262,TRUE,35,0.021215276,0.019136503,0.05
Medium,00-05,30,ucseq_Dros_sech_plant,0.021316333,TRUE,35,0.021215276,0.004763423,0.05
